model_name,rmse,mae,median_ae,r2,acc_5min,mape,test_set_size,actual_mean,actual_std,predicted_mean,predicted_std,rmse_non_zero,mae_non_zero,r2_non_zero,mape_non_zero,count_non_zero,clf_accuracy_thresh0,clf_tn_thresh0,clf_fp_thresh0,clf_fn_thresh0,clf_tp_thresh0,clf_specificity_thresh0,clf_prevalence_thresh0,clf_precision_0_thresh0,clf_recall_0_thresh0,clf_f1_0_thresh0,clf_precision_1_thresh0,clf_recall_1_thresh0,clf_f1_1_thresh0,clf_accuracy_thresh5,clf_tn_thresh5,clf_fp_thresh5,clf_fn_thresh5,clf_tp_thresh5,clf_specificity_thresh5,clf_prevalence_thresh5,clf_precision_0_thresh5,clf_recall_0_thresh5,clf_f1_0_thresh5,clf_precision_1_thresh5,clf_recall_1_thresh5,clf_f1_1_thresh5,clf_accuracy_thresh10,clf_tn_thresh10,clf_fp_thresh10,clf_fn_thresh10,clf_tp_thresh10,clf_specificity_thresh10,clf_prevalence_thresh10,clf_precision_0_thresh10,clf_recall_0_thresh10,clf_f1_0_thresh10,clf_precision_1_thresh10,clf_recall_1_thresh10,clf_f1_1_thresh10,clf_accuracy_thresh15,clf_tn_thresh15,clf_fp_thresh15,clf_fn_thresh15,clf_tp_thresh15,clf_specificity_thresh15,clf_prevalence_thresh15,clf_precision_0_thresh15,clf_recall_0_thresh15,clf_f1_0_thresh15,clf_precision_1_thresh15,clf_recall_1_thresh15,clf_f1_1_thresh15,clf_accuracy_thresh30,clf_tn_thresh30,clf_fp_thresh30,clf_fn_thresh30,clf_tp_thresh30,clf_specificity_thresh30,clf_prevalence_thresh30,clf_precision_0_thresh30,clf_recall_0_thresh30,clf_f1_0_thresh30,clf_precision_1_thresh30,clf_recall_1_thresh30,clf_f1_1_thresh30
LGBM_unbalanced,16.53959868651267,1.7242753164505842,0.4433692104669642,0.04072344288483254,97.12007377743474,838078237049.5416,199519,0.9843974759296107,16.887063654798503,0.962384184916364,3.442094156103376,138.31683756290752,63.87758492965193,-0.2271342695688281,93.89418055728719,2768,0.07126138362762444,11474,185277,24,2744,0.058317365604240896,0.013873365443892562,0.997912680466168,0.058317365604240896,0.11019500693880883,0.014594114487211535,0.9913294797687862,0.028764761071130934,0.9749798264826909,193608,3369,1623,919,0.9828964802997304,0.012740641242187462,0.9916867710558261,0.9828964802997304,0.987272059723412,0.21431902985074627,0.36152635719905585,0.2691068814055637,0.9828236909767992,195487,1748,1679,605,0.9911374756001724,0.011447531312807301,0.9914843329985901,0.9911374756001724,0.9913108739582304,0.2571185720356991,0.2648861646234676,0.26094457623463446,0.9862569479598434,196325,1139,1603,452,0.9942318599846048,0.010299770949132665,0.9919010953478032,0.9942318599846048,0.9930651100679831,0.284098051539912,0.21995133819951337,0.24794295117937465,0.9918453881585212,197723,357,1270,169,0.9981976978998385,0.0072123456913877875,0.9936178659550838,0.9981976978998385,0.9959025166657013,0.32129277566539927,0.11744266851980542,0.17201017811704836
LGBM_balanced_tuned,20.960767300865076,8.27140094185292,2.467119739570661,-0.5406651151887674,61.757526852079245,7537512561693.152,199519,0.9843974759296107,16.887063654798503,7.954123921910647,12.867876656858284,129.21657612393986,52.899088049662176,-0.0709728014152633,133.13400654928495,2768,0.2390098186137661,44984,151767,65,2703,0.22863416196105737,0.013873365443892562,0.9985571266842771,0.22863416196105737,0.3720760959470637,0.017498543406486697,0.9765173410404624,0.03438100204785103,0.6269728697517529,122831,74146,280,2262,0.6235804180183473,0.012740641242187462,0.9977256297162723,0.6235804180183473,0.7674826922596286,0.029604229923568214,0.8898505114083399,0.057302089930335656,0.7531513289461154,148438,48797,454,1830,0.7525946206302127,0.011447531312807301,0.996950809983075,0.7525946206302127,0.85770829782132,0.03614672012957513,0.8012259194395797,0.06917276180756364,0.8272194628080534,163521,33943,530,1525,0.8281053761698335,0.010299770949132665,0.9967692973526525,0.8281053761698335,0.9046429608729928,0.04299650389083117,0.7420924574209246,0.08128347946592757,0.9325728376746074,185295,12785,668,771,0.9354553715670436,0.0072123456913877875,0.9964078875905422,0.9354553715670436,0.9649700684558761,0.056875184420182946,0.5357887421820708,0.10283427809269756
